,Unnamed: 0,id,created_at,date,time,timezone,user_id,username,name,tweet,language,link,retweet,sentiment
840,1293,1.52e+18,2022-04-29 23:03:01 Turkey Standard Time,4/29/2022,23:03:01,300,472835083.0,sharemylesson,ShareMyLesson,"Ã°ÂÂÂ³ Ã°ÂÂÂ² Ã°ÂÂÂ´ Lesson plan: ""Climate Heroes: The Power of Trees."" How do trees benefit humans and the environment? What threats do trees face?   https://t.co/zy8N1NYf1Y  #climatechange #DistanceLearning #COVID19 #ArborDay @AFTunion @AFTteach @TNCNatureLab  https://t.co/PVGJ5fhHvy",en,https://twitter.com/sharemylesson/status/1520131559931711495,False,3
841,28,1.52e+18,2022-05-09 03:31:25 Turkey Standard Time,5/9/2022,3:31:25,300,49860518.0,rdene915,RACHELLE DENÃÂ POTH | @ThriveinEDU #ARVR #AI,Chart A New Course: Teaching Essential Skills for Tomorrow's World   https://t.co/ackVxI4zBZ For #educators #librarians #ETCoaches Learn about #digcit #SEL #PBL #edtech  #distancelearning #education #iste #istesla  #k12 @iste  https://t.co/2MiJGn3nMO,en,https://twitter.com/Rdene915/status/1523460598436352000,False,3
842,881,1.52e+18,2022-05-02 18:40:00 Turkey Standard Time,5/2/2022,18:40:00,300,9.59e+17,edhacked,EdHacked,"A great #remoteteaching tool, using your phone as a recorder for digital lessons.  #Education #EdChat #DistanceLearning #ElemChat #K12   https://t.co/bgYqii5125",en,https://twitter.com/edhacked/status/1521152533334532096,False,2
843,721,1.52e+18,2022-05-03 23:02:57 Turkey Standard Time,5/3/2022,23:02:57,300,1.22e+18,kylebramble,kyle bramble,#edtech #edtechCWU @EricHougan With distance learning we need to create the humanistic connections and just work harder to reach our students. By taking time to interact with our students or give dispositional inquiry assignments or check-ins we can accomplish this all. Be kind!,en,https://twitter.com/KyleBramble/status/1521581097812848640,False,3
844,144,1.52e+18,2022-05-07 15:17:23 Turkey Standard Time,5/7/2022,15:17:23,300,1.18e+18,steerus_io,STEERus Soft Skills Academy,So cool! Coming soon! Our May 18 world-first #HRtheatre in #NYC with our partner @NY_DLA  New York City Metro Distance Learning   Ã°ÂÂÂ https://t.co/HncAv65v2G  https://t.co/k4eAzPfPKb,en,https://twitter.com/steerus_io/status/1522913482718466052,False,3
845,1195,1.52e+18,2022-04-30 09:39:00 Turkey Standard Time,4/30/2022,9:39:00,300,8.95e+17,oxnarduexpress,Oxnard Union Express,"Dejon Yang just unlocked the ""Distance Learning"" badge.  https://t.co/GZ3uZM5JFx #SmarterThingsOUHSD",en,https://twitter.com/OxnardUExpress/status/1520291612487692288,False,1
846,1926,1.52e+18,2022-05-07 20:51:22 Turkey Standard Time,5/7/2022,20:51:22,300,1.27e+18,throwajoker,Philly del Fia,@JudiciaryDems Yeah Biden failed to make these drugs available and even spread disinformation about medication options to treat COVID 19 because he ran a vax-only education campaign thatÃ¢ÂÂs about as effective as abstinence-only sex ed,en,https://twitter.com/throwajoker/status/1522997532099747841,False,0
847,144,1.52e+18,2022-05-02 13:35:09 Turkey Standard Time,5/2/2022,13:35:09,300,8.09e+17,et_ciso,ET CISO,"The report also says that the adoption of remote learning during the Covid-19 pandemic, digitisation of education,&amp; prevalence of online learning platforms are key triggers that enlarged the attack surface.  #cyberattacks #cybercrime #cyberthreats   https://t.co/kh7ZWVCqDS",en,https://twitter.com/ET_CISO/status/1521075814477209600,False,3
848,809,1.52e+18,2022-05-03 09:38:49 Turkey Standard Time,5/3/2022,9:38:49,300,8.95e+17,oxnarduexpress,Oxnard Union Express,"Juan Servin just unlocked the ""Distance Learning"" badge.  https://t.co/93uSSc2UG3 #SmarterThingsOUHSD",en,https://twitter.com/OxnardUExpress/status/1521378730957967362,False,1
849,1855,1.52e+18,2022-05-09 10:21:02 Turkey Standard Time,5/9/2022,10:21:02,300,8.41e+17,ekhnews_en,AlEkhbariya News,"Assistant Director General for Education at #UNESCO Stefania Giannini said #SaudiArabia succeeded in distance education ""e-learning"" and has taken the COVID-19 pandemic as an opportunity to leap into the future  #ICEE2022 #EKHNews_EN  https://t.co/58rlweeLrn",en,https://twitter.com/EKHNews_EN/status/1523563682025938944,False,1
850,66,1.52e+18,2022-05-02 16:21:28 Turkey Standard Time,5/2/2022,16:21:28,300,249018188.0,thabz_online,Uncle Thabz,"South African is always in the top 5 of the worst/best in Africa.   Unemployment, rape, crime, HIV, Covid, best cities, education, GDP, tourism...",en,https://twitter.com/Thabz_online/status/1521117671454093314,False,0
851,1886,1.52e+18,2022-05-08 19:38:01 Turkey Standard Time,5/8/2022,19:38:01,300,613418348.0,tippytoesmarie1,Theresa Marie,"There is widespread agreement among educators, parents, and other caregivers focused on the needs of K-12 learners that COVID-19-related disruptions had a serious impact on their education.  https://t.co/BJNpHnVXgA",en,https://twitter.com/tippytoesmarie1/status/1523341462494007296,False,0
852,589,1.52e+18,2022-05-04 19:03:01 Turkey Standard Time,5/4/2022,19:03:01,300,472835083.0,sharemylesson,ShareMyLesson,Incorporate physical exercise &amp; a nutritious diet into your daily lives not only during this #FitnessMonth but all year long. Use this curated collection of FREE resources!   https://t.co/vISMWVN4jl  #edchat #K12 #learning #DistanceLearning #SEL @AFTunion @AFTteach  https://t.co/3YDbuw3g5q,en,https://twitter.com/sharemylesson/status/1521883101936373761,False,3
853,1695,1.28e+18,2020-06-28 13:57:24 Turkey Standard Time,6/28/2020,13:57:24,300,1.22e+18,somuchinfook,somuchinfo,The Future of Peer-to-Peer #Online #Learning Amid the COVID-19 Pandemic -  https://t.co/JXAKwq0ekS #Blockchain #CoinTelegraph #Crypto #Peertopeer #Student The coronavirus pandemic is transforming the #Education sector as much as it is transforming various important aspects of ...,en,https://twitter.com/SoMuchInfoOk/status/1277194383696281602,False,1
854,1482,1.52e+18,2022-05-02 08:25:48 Turkey Standard Time,5/2/2022,8:25:48,300,1.08e+18,muraveki,MURA_Vedran,"@newsmax She famously predicted the third wave in the middle of the coronavirus outbreak so trust her please. Ã°ÂÂÂ± Some would say ""yeah, that's what we call education""... I would rather say she is pLandemic insider"". Ã°ÂÂÂ",en,https://twitter.com/MuraVeki/status/1520997964864495616,False,0
855,47,1.52e+18,2022-05-02 16:58:53 Turkey Standard Time,5/2/2022,16:58:53,300,1.5e+18,manish_mnkr,Manish Kumar,I want to undertand what is happening in maharashtra education system..@samant_uday Blamimg VC's and VC's blaming govt of maharashtra for not taking of online exam..in between them we students are crushed..@CMOMaharashtra #OnlineExamForAllMaharashtraUniversities  @BSKoshyari,en,https://twitter.com/manish_mnkr/status/1521127086139731968,False,0
856,1233,1.52e+18,2022-04-30 09:37:14 Turkey Standard Time,4/30/2022,9:37:14,300,8.95e+17,oxnarduexpress,Oxnard Union Express,"Jasmine Ortega just unlocked the ""Distance Learning"" badge.  https://t.co/iF0qS5WU4M #SmarterThingsOUHSD",en,https://twitter.com/OxnardUExpress/status/1520291167396524032,False,1
857,62,1.52e+18,2022-05-02 16:31:00 Turkey Standard Time,5/2/2022,16:31:00,300,16429852.0,cjonline,CJOnline,"Despite an increase in special education needs, advocates in Kansas say legislators have continued to underfund special education programs below the level required in state statute.    https://t.co/pLrSklmnwn",en,https://twitter.com/CJOnline/status/1521120072043044864,False,0
858,1264,1.52e+18,2022-04-30 09:12:03 Turkey Standard Time,4/30/2022,9:12:03,300,627071068.0,jigglychaos,RÃÂ¤v,"@JV2O21 @lisa_iannattone The people in that thread are acting like kids never missed a year of school prior to COVID.  ""They can't spell their own names in high school, it must be distance learning""  What. Even if they literally withdrew from school for a",en,https://twitter.com/jigglychaos/status/1520284830839230464,False,0
859,433,1.52e+18,2022-05-05 20:20:44 Turkey Standard Time,5/5/2022,20:20:44,300,9.05e+17,imanb1001,IMAN,@thewaterslams I guess it makes sense given weÃ¢ÂÂre doing distance learning. It will also help disabled persons. Lemme download the app Ã°ÂÂ¥Â²,en,https://twitter.com/ImanB1001/status/1522265046826598400,False,2
860,1577,1.52e+18,2022-05-09 10:00:32 Turkey Standard Time,5/9/2022,10:00:32,300,31725397.0,calderdaleccg,NHS Calderdale CCG,#GrabAJab today!  Search 'COVID vaccination' and get details of walk-in vaccination clinics near you from the NHS website.  #TogetherWeCan protect one another  https://t.co/j6e2pOg0G5,en,https://twitter.com/calderdaleccg/status/1523558519290617856,False,3
861,254,1.52e+18,2022-05-06 17:21:12 Turkey Standard Time,5/6/2022,17:21:12,300,257434214.0,mathekafk,Francis Matheka,2nd Annual Virtual International Distance Learning Initiative Courses Summer Session 2022 | @UNDPAfrica  https://t.co/FVBn7RDOxa,en,https://twitter.com/mathekafk/status/1522582254454984719,False,3
862,960,1.52e+18,2022-05-02 03:31:38 Turkey Standard Time,5/2/2022,3:31:38,300,49860518.0,rdene915,RACHELLE DENÃÂ POTH | @ThriveinEDU #ARVR #AI,Chart A New Course: Teaching Essential Skills for Tomorrow's World   https://t.co/ackVxI41Mr For #educators #librarians #ETCoaches Learn about #digcit #SEL #PBL #edtech  #distancelearning #education #iste #istesla  #k12 @iste  https://t.co/f1Cq3MzKVS,en,https://twitter.com/Rdene915/status/1520923936720048129,False,3
863,0,1.52e+18,2022-05-09 11:31:51 Turkey Standard Time,5/9/2022,11:31:51,300,7.47e+17,animalstar92,AnimalStar92,Sorry for the  lack of streams my dudes. I have started a distance learning course to improve my skills and knowledge about various mental health illnesses. So at the moment I am focussing on this. I will update when I am ready to stream!,en,https://twitter.com/AnimalStar92/status/1523581503602528256,False,0
864,1773,1.39e+18,2021-05-18 14:58:21 Turkey Standard Time,5/18/2021,14:58:21,300,1.13e+18,nbtworldnews,NBT WORLD News,The Ministry of Digital Economy and Society has joined forces with the Education Ministry to arrange free internet to support online remote learning for Thai students during the COVID-19 pandemic.  Read more:  https://t.co/SB9lJzoHAL  #COVID19 #coronavirus #Thailand #news  https://t.co/imHvjxQDt2,en,https://twitter.com/NBTWORLDNews/status/1394623390133018624,False,3
865,1180,1.52e+18,2022-04-30 09:39:00 Turkey Standard Time,4/30/2022,9:39:00,300,8.95e+17,oxnarduexpress,Oxnard Union Express,"Michael Lopez just unlocked the ""Distance Learning"" badge.  https://t.co/Yt4DE1dUhm #SmarterThingsOUHSD",en,https://twitter.com/OxnardUExpress/status/1520291613544615936,False,1
866,1885,1.52e+18,2022-05-08 20:11:02 Turkey Standard Time,5/8/2022,20:11:02,300,46751066.0,skidmorecollege,Skidmore College,"Jill Linz, senior instructor of physics, authored an article titled Ã¢ÂÂDesigning an introductory musical acoustics course using physics education research techniques and the impact COVID-19 pandemic had on the course structure.Ã¢ÂÂ Read more: https://t.co/0AvgYO0BGo  https://t.co/bWxGXvndof",en,https://twitter.com/SkidmoreCollege/status/1523349772651810816,False,3
867,1143,1.52e+18,2022-04-30 09:39:01 Turkey Standard Time,4/30/2022,9:39:01,300,8.95e+17,oxnarduexpress,Oxnard Union Express,"Anastasia Simiakos just unlocked the ""Distance Learning"" badge.  https://t.co/fqV08sU8lg #SmarterThingsOUHSD",en,https://twitter.com/OxnardUExpress/status/1520291616497434624,False,1
868,1354,1.52e+18,2022-04-29 15:52:49 Turkey Standard Time,4/29/2022,15:52:49,300,487972745.0,deaffriendly1,Deaf Friendly Business Solutions (DFBS),"Want to learn British Sign Language but not able to make it to weekly classes? We have online distance learning courses for Level 1 and Level 2. You'll have access 24/7 to course material, allowing you to study whenever and wherever you like.   https://t.co/mge5GaxNHG #BSL",en,https://twitter.com/Deaffriendly1/status/1520023295697035269,False,3
869,126,1.52e+18,2022-05-07 20:48:07 Turkey Standard Time,5/7/2022,20:48:07,300,1.43e+18,cendlos_gh,CENDLOS,The Centre for National Distance Learning and Open Schooling officially launched five ultra-modern studios aimed at promoting e-learning and the digitization of manual content at all levels of education on Friday 6th May 2022 by the Hon. Minister of Education Dr. Yaw Osei Adutwum  https://t.co/1bz6J4SCIz,en,https://twitter.com/CENDLOS_gh/status/1522996716940709891,False,3
870,1531,1.52e+18,2022-05-09 10:01:16 Turkey Standard Time,5/9/2022,10:01:16,300,1.46e+18,grayyy420,Lena Gray,@Balakurwo Could use help getting my electric bill caught up enough that they don't shut it off. We caught covid so got behind on several bills. Would be a true blessing. Bless you for helping people in need!! $gray62411,en,https://twitter.com/grayyy420/status/1523558705354051585,False,0
871,724,1.52e+18,2022-05-03 22:56:45 Turkey Standard Time,5/3/2022,22:56:45,300,1.36e+18,ashleykochkgw,Ashley Koch,"Pulliam: One-size-fits-all approach to covid didn't work, calls distance learning ""a complete disgrace""",en,https://twitter.com/AshleyKochKGW/status/1521579535107444736,False,0
872,186,1.52e+18,2022-05-07 04:03:06 Turkey Standard Time,5/7/2022,4:03:06,300,1.23e+18,kneuit,Ms. K,@darrenrobinson Hello! Distance learning and poll day for me today!!!,en,https://twitter.com/kneuit/status/1522743795032285184,False,3
873,399,1.52e+18,2022-05-06 00:13:12 Turkey Standard Time,5/6/2022,0:13:12,300,1.39e+18,dave99117584,Dadx2,"@LARN9910 @choo_ek @tylerblack32 My kids were fortunate to not have to deal with distance learning for very long and so were not harmed. If I were the parent of a kid who was harmed, and some were harmed horribly by DL, I'd tell you to go to hell.",en,https://twitter.com/Dave99117584/status/1522323549150613504,False,0
874,1454,1.52e+18,2022-05-04 11:52:48 Turkey Standard Time,5/4/2022,11:52:48,300,21847851.0,dottyboo,Spelk,"@PlaceSteph @MForstater @Docstockk @bindelj @fairplaywomen @jk_rowling @DailyMailUK @thetimes @Telegraph @spectator What utter absolute and total bollocks. Do they also think GC feminists are to blame for coronavirus, war, famine.torture (in the form of l",en,https://twitter.com/DottyBoo/status/1521774834535079936,False,0
875,1791,1.35e+18,2021-01-03 09:45:32 Turkey Standard Time,1/3/2021,9:45:32,300,191092262.0,stigmabasen,Stigmabase | NORDIC,"COVID-19: UK reports nearly 58000 new coronavirus cases, 445 deaths: The National Education Union, meanwhile, called on the Government to move learning online in all primary schools in England for the first few weeks ofÃÂ ...  https://t.co/8OkKKynS7O",en,https://twitter.com/StigmabaseN/status/1345622305519505408,False,1
876,318,1.52e+18,2022-05-06 11:53:00 Turkey Standard Time,5/6/2022,11:53:00,300,1.48e+18,2aspirelearning,2aspire Learning,"Learn all about Children and Young PeopleÃ¢ÂÂs Mental Health with a Level 2 Distance Learning course with Boston College. Understand the possible causes, minimise risks associated and learn coping mechanisms. Find out more and apply online Ã°ÂÂÂ  https://t.co/NuFMvJx0vk  https://t.co/svtKfXefEh",en,https://twitter.com/2aspirelearning/status/1522499659683577857,False,3
877,1591,1.5e+18,2022-03-10 02:45:31 Turkey Standard Time,3/10/2022,2:45:31,300,7.86e+17,fronteducation,Frontiers in Education,"New Research: The Impacts of Fears of COVID-19 on University StudentsÃ¢ÂÂ Adaptability in Online Learning: Fears of COVID-19 covered humans on earth quickly since the first appearance of Coronavirus in Wuhan in 2019. Consequently, online learningÃ¢ÂÂ¦  https://t.co/h4JLFzqeHH #Education",en,https://twitter.com/FrontEducation/status/1501705775072247811,False,2
878,946,1.52e+18,2022-05-02 09:27:15 Turkey Standard Time,5/2/2022,9:27:15,300,2349680286.0,trainingitc,ITC Online Training,What an inspiring story! Suzanne Watkins re-trained as a flight attendant at 60 years old. ItÃ¢ÂÂs never too late to follow your dreams!ÃÂ   https://t.co/R2qqJ7gaZm #ITConlinetraining #travelcareer #distancelearning,en,https://twitter.com/TrainingITC/status/1521013428269338624,False,3
879,1792,1.34e+18,2020-12-10 08:08:31 Turkey Standard Time,12/10/2020,8:08:31,300,1.34e+18,s_sudan_refugee,South Sudanese Refugee Education in Uganda,"There have been major setbacks for refugee education in Uganda due to the COVID-19 pandemic. According to a new UNICEF report, approximately 500 million children struggled to receive access to distance learning during the coronavirus shutdown (Nakirya, 2020).",en,https://twitter.com/s_sudan_refugee/status/1336900581319958529,False,0
880,95,1.52e+18,2022-05-08 05:07:12 Turkey Standard Time,5/8/2022,5:07:12,300,1100146963.0,kamleshtonk_swm,"KAMLESH MEENA RAJARWAL, TONK SAWAI MADHOPUR",IGNOU Regional Center Srinagar Kashmir organized an Induction Meeting program for January session 2022 enrolled students to give the academic information and to make familiar with open distance learning system  https://t.co/hJHxRbutxH,en,https://twitter.com/Kamleshtonk_swm/status/1523122314308579328,False,3
881,1501,1.52e+18,2022-04-29 18:06:40 Turkey Standard Time,4/29/2022,18:06:40,300,154564212.0,megancarolan,Megan Carolan,"""We now have data on the coronavirus pandemicÃ¢ÂÂs impact on state-funded preschool Ã¢ÂÂ and it is dire. A decade of progress was lost and existing inequality within the early-childhood education system was exacerbated."" - @PreschoolToday    https://t.co/uSzxctk6vU",en,https://twitter.com/MeganCarolan/status/1520056982178258944,False,0
882,1754,1.49e+18,2022-02-05 17:00:01 Turkey Standard Time,2/5/2022,17:00:01,300,9.72e+17,insidearabia,Inside Arabia,"COVID-19 offers lessons for the future of medical education in #Morocco, such as a role for distance learning.  Ã¢ÂÂÃ¯Â¸ÂBy Austin Bodetti  #coronavirus   https://t.co/F5bLR4lcXJ",en,https://twitter.com/InsideArabia/status/1489962015808540676,False,2
883,1009,1.52e+18,2022-05-01 11:53:22 Turkey Standard Time,5/1/2022,11:53:22,300,2349680286.0,trainingitc,ITC Online Training,"Have you ever wondered what the worldÃ¢ÂÂs most luxurious cruise cabins look like? Butlers, private restaurants, in-room spas, and priority access throughout the ship are just a few of the perks.  https://t.co/qdgix0sJ4i #cruising #ITConlinetraining #distancelearning",en,https://twitter.com/TrainingITC/status/1520687813636804610,False,3
884,207,1.52e+18,2022-05-02 11:12:53 Turkey Standard Time,5/2/2022,11:12:53,300,1.51e+18,classiverapp,Classiver,"A teacher is a guide, a pointer to the truth each student must find for himself. ~ Bruce Lee  . #education #learning #edtech #student  #teacher #online #classes  #institutions #onlineclasses #classiver #tech #edutwitter #ASUU #ASUUstrike #onlinelearning  https://t.co/tncBEQRbeu",en,https://twitter.com/classiverapp/status/1521040011772182532,False,2
885,1019,1.52e+18,2022-05-01 08:27:23 Turkey Standard Time,5/1/2022,8:27:23,300,2349680286.0,trainingitc,ITC Online Training,"Would you love to work as a Tour Guide, your own country or overseas? Complete the Tour Guiding Online course now! Check out the free preview to see if this course is right for you.  https://t.co/YVjXButNzG #ITConlinetraining #distancelearning #tourguidecourse",en,https://twitter.com/TrainingITC/status/1520635975382319104,False,3
886,908,1.52e+18,2022-05-02 15:46:13 Turkey Standard Time,5/2/2022,15:46:13,300,143072029.0,hm_johnson41,HMJ Ã°ÂÂ¤ÂÃ°ÂÂÂ·Ã°ÂÂÂ,@pmonies @OklahomaWatch @readfrontier Where was this $ for those of us who have been distance learning for 2 1/2 years because of the impact on our childrenÃ¢ÂÂs health and the schools inability to properly protect children with disabilities? I could ha,en,https://twitter.com/hm_johnson41/status/1521108798567550976,False,0
887,538,1.52e+18,2022-05-05 01:59:04 Turkey Standard Time,5/5/2022,1:59:04,300,10170612.0,jurczyk,Joe Jurczyk,Check out the latest E-Learning news and resources at  https://t.co/PaovT1vPU8 (updated daily) #elearning #distancelearning #onlinelearning #school #virtuallearning #cbt #wbt #college #university #onlinedegree Thanks to @HireRoadHR @FaceMyDoc #education #ai,en,https://twitter.com/jurczyk/status/1521987806712799234,False,3
888,425,1.52e+18,2022-05-05 21:55:42 Turkey Standard Time,5/5/2022,21:55:42,300,14911635.0,skullamity,August Brown,@UnusualHaley @aPARKOlypse @AFABRocky Are you shitting me? I have a 9 year old and her entire class is super invested in their teacher's kindergarten age kid after meeting her during distance learning. Year before last kiddo's teacher was happy to talk ab,en,https://twitter.com/skullamity/status/1522288946830581760,False,0
889,26,1.52e+18,2022-05-09 04:00:22 Turkey Standard Time,5/9/2022,4:00:22,300,1353851779.0,skillsacademy3,Swift Skills Academy,"Learning about all the elements that contribute to a smooth-running office, youÃ¢ÂÂll be able to help out in just about any department.  Enjoy distance learning with our online course options   https://t.co/UDWX3pT9CI  https://t.co/8Rl0NtscCN",en,https://twitter.com/skillsacademy3/status/1523467884525015041,False,2
890,15,1.52e+18,2022-05-02 18:03:56 Turkey Standard Time,5/2/2022,18:03:56,300,103066233.0,publicdiscourse,Public Discourse,"Social, Political Animals: Embodied Learning and the Limits of Online Education  https://t.co/0iszktZwhc",en,https://twitter.com/PublicDiscourse/status/1521143459603750913,False,3
891,465,1.52e+18,2022-05-05 17:20:10 Turkey Standard Time,5/5/2022,17:20:10,300,1.39e+18,lcps_dl,LCPS_Distance_Learning,Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ ÃÂ  Hip Hip Hooray for all you do  Endless appreciation for all of you Ã¢ÂÂ¤  #TeacherAppreciationWeek #distancelearning #beststaff,en,https://twitter.com/LCPS_DL/status/1522219607590793217,False,3
892,35,1.52e+18,2022-05-02 17:19:58 Turkey Standard Time,5/2/2022,17:19:58,300,1.48e+18,yoncamermerci,Online Professional Certificate Programs,HESI+10 Webinar Ã¢ÂÂ Transformation of higher education postÃÂ COVID-19  https://t.co/oFylpnhmJD,en,https://twitter.com/YoncaMermerci/status/1521132393754775552,False,3
893,622,1.52e+18,2022-05-04 16:41:37 Turkey Standard Time,5/4/2022,16:41:37,300,31639505.0,ianvh,Ian Van Haren,Does a distance learning university need its staff to live in a specific place? I tend to agree with the university's perspective - allowing staff to work remotely helps recruit better and more diverse candidates. But I understand why the town would be unhappy! #abpoli,en,https://twitter.com/ianvh/status/1521847516496551941,False,2
894,572,1.52e+18,2022-05-04 21:14:54 Turkey Standard Time,5/4/2022,21:14:54,300,1.07e+18,takurua2,Takurua,"@RWong1975 @carlitopablo @MLACanada @MorganGuoPR @KishoneRoy @vanreanalyst @MarlaGilsig @Hutchyman @YVRTenantsUnion @VancouverEye @mtnbvan @VanStreetDog -People could not afford it.  -Many empty spaces taxed now on the market.  -less travel, fewer ft Airb",en,https://twitter.com/Takurua2/status/1521916292634058752,False,0
895,1862,1.52e+18,2022-05-09 07:27:24 Turkey Standard Time,5/9/2022,7:27:24,300,9.61e+17,realwanjikuke,REAL WANJIKU,"Note that When schools resumed after the covid 19 pandemic, Ida Odinga was traversing the country with an aim of encouraging young girls on the need to continue with their education.  #StrengthOfAWoman",en,https://twitter.com/RealWanjikuKE/status/1523519983648899072,False,1
896,985,1.52e+18,2022-05-01 18:41:00 Turkey Standard Time,5/1/2022,18:41:00,300,9.59e+17,edhacked,EdHacked,"A great #remoteteaching tool, using your phone as a recorder for digital lessons.  #Education #EdChat #DistanceLearning #ElemChat #K12 #Edchateu #edchatuk   https://t.co/bgYqii5125",en,https://twitter.com/edhacked/status/1520790397299183617,False,2
897,33,1.52e+18,2022-05-02 17:20:23 Turkey Standard Time,5/2/2022,17:20:23,300,1.48e+18,yoncamermerci,Online Professional Certificate Programs,Hiring Quotas in HigherÃÂ Education  https://t.co/5SIyvCBMwI,en,https://twitter.com/YoncaMermerci/status/1521132499317014528,False,3
898,705,1.52e+18,2022-05-04 02:29:29 Turkey Standard Time,5/4/2022,2:29:29,300,202689619.0,neosoul11,Mr. Davis,"@PrettyBoi_Rich Blessed bro Ã°ÂÂÂÃ°ÂÂÂ¾ . Cali treats teachers hella good, at least in the bay so IÃ¢ÂÂve no complaints. NGL last yr covid distance learning was a breeeeze . We In the classroom this yr ofcourse, but I have 5 yr olds and staying mas",en,https://twitter.com/NeoSoul11/status/1521633071438594048,False,2
899,209,1.52e+18,2022-05-02 11:02:51 Turkey Standard Time,5/2/2022,11:02:51,300,2262723877.0,eaaeducation,EAAE,"Final Multiplier of the CAÃÂ²RE+ Erasmus+ Strategic Partnership COLLECTIVE EVALUATION OF ARTISTIC AND DESIGN-DRIVEN DOCTORAL TRAINING 16.06.2022, Online Ã°ÂÂÂ Register to experience the live demonstration of the CAÃÂ²RE+ concept in practice  https://t.co/Nd7OK7fXfn #CARE",en,https://twitter.com/EAAEducation/status/1521037488919392256,False,3
900,843,1.52e+18,2022-05-03 00:00:02 Turkey Standard Time,5/3/2022,0:00:02,300,1e+18,sylvan_ct,Sylvan Learning Center,Could your teen benefit from better study habits? Are you wondering whether your teen has the right skills for college workloads and job interviews ahead? Call us today at 203-775-9611! #sylvanlearningofbrookfield #distancelearningÃÂ #academicintervention #sources #help #tutoring  https://t.co/JtW8XnpMqz,en,https://twitter.com/sylvan_ct/status/1521233071504297984,False,3
901,73,1.52e+18,2022-05-02 16:10:30 Turkey Standard Time,5/2/2022,16:10:30,300,1.49e+18,hempnewsonline,HEMP NEWS ONLINE,How Much Money Do Dispensary Employees Make?ÃÂ |ÃÂ  https://t.co/hUKVy6l2Hx  https://t.co/N3JkroldVx #education,en,https://twitter.com/hempnewsonline/status/1521114912839192576,False,3
902,1275,1.52e+18,2022-04-30 05:54:31 Turkey Standard Time,4/30/2022,5:54:31,300,1.5e+18,romcale,CaleRom,"@Ashley797596151 It certainly allowed for a more flexible schedule. With in person classes, you have to plan around going to the actual campus, whereas with distance learning you can enter classes from wherever you got internet. Very useful.",en,https://twitter.com/RomCale/status/1520235116697878529,False,2
903,798,1.52e+18,2022-05-03 10:50:32 Turkey Standard Time,5/3/2022,10:50:32,300,1640198149.0,rachreith,Rachel reith,"@KateMarburg I love my online learning with the @OpenUniversity @OUCymru. I did traditional university when I left school@at 18 after my A-levels. This distance learning suits me as I can set my own timetable more or less, take a break when I need to and ",en,https://twitter.com/rachreith/status/1521396777911742464,False,2
904,1271,1.52e+18,2022-04-30 06:26:35 Turkey Standard Time,4/30/2022,6:26:35,300,1.45e+18,j_garza18,Joshua Garza,"@Ashley797596151 Distance learning can be an issue for most students because of the lack of physical and social interaction, and it has been less motivational. Nonetheless, it requires self discipline which is what students lack of the most.",en,https://twitter.com/J_garza18/status/1520243189860364288,False,0
905,755,1.52e+18,2022-05-03 16:45:24 Turkey Standard Time,5/3/2022,16:45:24,300,1705565150.0,meetingsbymail,Meetings By Mail,"Now through May 15, try Cleveland Clinic 4th Annual Updates in General Surgery and Save!  Click for details--  https://t.co/s3crCFTy83 #MedEd #DistanceLearning #SurgeryCME  https://t.co/T5x1fJRr4z  https://t.co/jlTfIzhz5N",en,https://twitter.com/MeetingsByMail/status/1521486080570179584,False,3
906,1607,1.41e+18,2021-07-07 08:08:05 Turkey Standard Time,7/7/2021,8:08:05,300,1.19e+18,paperbirdsh,NFTdose,New article: Taking a leap of faith: a study of abruptly transitioning an undergraduate medical education program to distance learning due to COVID-19  https://t.co/CI9fl8pW7b #coronavirus #COVID19 #2019ncov  https://t.co/j7oIfgsXnS,en,https://twitter.com/PaperbirdsH/status/1412639536308396038,False,1
907,665,1.52e+18,2022-05-04 12:26:10 Turkey Standard Time,5/4/2022,12:26:10,300,517533315.0,king__mbuso,King Mbuso,Distance LearningÃ¢ÂÂ¦.Ã°ÂÂÂ¢Ã°ÂÂÂ°Ã°ÂÂÂÃ°ÂÂÂ½Ã¢ÂÂÃ¢ÂÂÃ¯Â¸Â,en,https://twitter.com/King__Mbuso/status/1521783230436945921,False,2
908,1395,1.52e+18,2022-04-29 10:18:51 Turkey Standard Time,4/29/2022,10:18:51,300,2342106512.0,emmanuellechaze,Emmanuelle Chaze,"Ã°ÂÂÂºÃ°ÂÂÂ¦ I met with school director Ivan Lozenko in Lviv. As classes have turned to full distance learning, he transformed the school into a shelter for people coming from Ukraine's worst affected areas:Bucha, Kharkiv, Demydiw..who were kind enough to share their stories. More soon Ã°ÂÂÂ¥  https://t.co/1IFhtmAry0",en,https://twitter.com/EmmanuelleChaze/status/1519939252162813952,False,2
909,341,1.52e+18,2022-05-06 09:27:15 Turkey Standard Time,5/6/2022,9:27:15,300,2349680286.0,trainingitc,ITC Online Training,Do you dream about having staff with superb customer service skills? Get them to complete this course now! Check out the free preview to see if distance learning is right for you and your team!  https://t.co/gFQZgpgQhY #ITConlinetraining #distancelearning #customerserviceskills,en,https://twitter.com/TrainingITC/status/1522462982202138628,False,3
